city,Q_w1,K_100m,V_100m,house_price,gdp_per_capita,gdp_100m,pop_10k,per_capita_area_m2,fai_100m,city_tier,region4,province,fai_gdp_ratio,OCR_w1,Kstar_100m,ocr_cluster,ocr_color,Q_w2_extended,OCR_w2_extended
抚州市,1.1961680606435696,5791.289502379029,6896.146082331852,5577.5,28997.0,1158.02235,335.3025,36.864000000000004,1175.4856,三线及以下,中部,江西省,1.014205594928835,1.8720056961801856,3092.3371604339036,2,橙色(中度过度),1.1242271596070927,1.9076315332960831
平凉市,1.192827938162053,3546.050364241869,4229.827944597426,6119.0,17486.0,367.3,184.78969957081543,37.408,670.7535,三线及以下,西部,甘肃省,1.8261734277157635,5.088496871733855,696.8758070659062,3,红色(严重过度),0.9035798864085474,5.202711917935657
湖州市,1.189979064259087,8512.479876428672,10095.518003736312,8252.75,74002.0,2184.32045,331.79752327746735,36.864000000000004,1497.40935,三线及以下,东部,浙江省,0.6849763179814863,0.6716459584346604,12682.181385194002,0,绿色(适度),1.0166598013963912,0.7376411696602717
合肥市,1.1677112791016593,31631.00888478315,37599.087161976306,11675.0,76620.0,5967.323850000001,867.8910044785669,36.864000000000004,6176.53515,新一线,中部,安徽省,1.035000562194159,0.8488965590643296,37293.00359419471,0,绿色(适度),0.9634143868660531,0.8830295081129008
武汉市,1.1663981524837816,41699.948016625945,48993.69864197739,11889.75,107800.5,11409.105,1114.5716902173913,36.864000000000004,7360.33835,新一线,中部,湖北省,0.6476297149758525,0.47405226957087443,88009.86332219787,0,绿色(适度),1.1689714715165336,0.559311314287249
绍兴市,1.1555824356210367,15240.958749499667,17542.97363687446,9065.5,93103.5,4627.49785,524.9275865921788,36.864000000000004,2732.66135,二线,东部,浙江省,0.5901156662858267,0.4902872089034961,31068.94705444281,0,绿色(适度),1.373381843524998,0.5802173791529867
安庆市,1.1522206491721443,7962.587398449347,9077.490684912227,5415.5,32197.5,1474.3038000000001,454.98454976303316,36.864000000000004,1453.74845,三线及以下,中部,安徽省,0.9857408008092232,1.7021625126883535,4673.552711009164,2,橙色(中度过度),0.9666416298065925,1.5729190834622764
邯郸市,1.1517972711707243,19067.822446039085,21899.613651245618,6362.5,34357.5,3241.2610999999997,933.3283223374176,36.864000000000004,3604.25655,三线及以下,东部,河北省,1.1114955775512927,1.7021391413029523,11188.557845710246,2,橙色(中度过度),1.2255097656202432,2.3598604563309213
常德市,1.1495125363805188,8331.43678553534,9508.40947308522,4787.5,48475.5,2831.4185500000003,538.6747826086956,36.864000000000004,1871.7161999999998,三线及以下,中部,湖南省,0.660221840694929,0.7241753413999916,11486.37651799271,0,绿色(适度),0.9214129521432175,0.890256909600711
肇庆市,1.1475824832665587,7052.788589968107,8058.50992846421,5484.75,49924.0,2027.0144999999998,398.56934210526316,36.864000000000004,1351.8885,三线及以下,东部,广东省,0.6671602005568906,0.8273947702000186,8514.297248003659,0,绿色(适度),1.0224733471961618,1.1419074478484668
濮阳市,1.1344363353142177,6674.7665266705735,7518.171221986559,5453.75,38450.5,1388.94825,373.9675143843498,36.864000000000004,1414.27975,三线及以下,中部,河南省,1.0167493841636783,1.3257995129058004,5029.380929974531,1,黄色(轻度过度),0.9852683848223304,1.9325155633238131
鸡西市,1.1330226797646383,1683.7623891402832,1904.8124275688624,3193.5,28434.5,516.53305,161.80329341317366,36.864000000000004,239.2663,三线及以下,东北,黑龙江省,0.46322870914552805,1.2505728903863478,1345.7517058760845,1,黄色(轻度过度),1.0236618683738297,1.4396268140251185
安康市,1.1322372746952607,3392.2650220288992,3814.4306910099012,4135.0,30481.5,807.6603,250.15049504950494,36.864000000000004,767.72955,三线及以下,西部,陕西省,0.9469640707341439,1.451079471299261,2332.4216120420333,1,黄色(轻度过度),0.7911205837418109,1.7169569573600576
哈尔滨市,1.1221446879107195,28087.763476697823,31224.343999084776,8343.75,61236.0,5926.41075,1016.5223706441395,36.864000000000004,4817.8728,二线,东北,黑龙江省,0.8125513439498333,0.9009094318299372,31169.51449965821,0,绿色(适度),0.9255767668303116,1.7374932180167748
资阳市,1.1103710378878628,4417.548247444326,4832.420691473815,4472.75,36505.0,1106.9111,292.12824742268043,36.864000000000004,772.88405,三线及以下,西部,四川省,0.7079879601802883,1.2434685390916536,3653.5665769363686,1,黄色(轻度过度),0.9327756089729401,2.28340066593814
遵义市,1.0982683512782894,9971.574894707375,10951.465119258251,4550.5,38709.0,2403.94,643.3519417475728,37.408,2068.8821,三线及以下,西部,贵州省,0.860621354942303,1.1013518454641853,9053.941241188613,1,黄色(轻度过度),0.8656400686252788,1.206599838474563
聊城市,1.0863220331965202,10739.141363650626,11618.639261145949,5461.75,46183.5,2761.3999999999996,576.7594594594595,36.864000000000004,2229.19855,三线及以下,东部,山东省,0.8066363839850303,0.9619776542431671,11147.245666315575,0,绿色(适度),1.3767731232168712,1.8401613718140648
临汾市,1.0851266825733947,6761.552293645388,7283.828104626697,4953.0,26670.5,1183.14255,399.11887209302324,36.864000000000004,1397.7368999999999,三线及以下,中部,山西省,1.181841288918707,2.1591177499085354,3126.655386123899,2,橙色(中度过度),0.8483069190790172,2.2302560605337254
吉安市,1.0790203666414444,7549.499345753783,8102.129218304416,4973.75,28470.0,1394.94595,441.75873840445274,36.864000000000004,1598.5569500000001,三线及以下,中部,江西省,1.1447493174946421,1.9437545555806295,3882.078234926479,2,橙色(中度过度),1.0242721554593512,1.859709077537024
韶关市,1.0741207118443736,4519.658188539765,4850.7342272282485,4666.5,40384.0,1184.1863,281.8457863501484,36.864000000000004,701.8814,三线及以下,东部,广东省,0.5932017460569973,1.0789147133214538,4188.6278152110035,1,黄色(轻度过度),0.9566754217908889,1.3491939650842808
平顶山市,1.0737261173560881,8351.922825476177,8922.736507041262,4892.0,35346.0,1765.45975,494.749745614035,36.864000000000004,1667.93545,三线及以下,中部,河南省,0.9445984777405666,1.3914197717397851,5997.964812063574,1,黄色(轻度过度),0.8051466684162062,1.6328150270896897
汉中市,1.0723361557134834,4068.8337267937495,4312.648214570303,3606.25,32299.0,1110.661,324.4630880420499,36.864000000000004,969.6555000000001,三线及以下,西部,陕西省,0.8711239540433392,1.2000897807208153,3381.552652537338,1,黄色(轻度过度),0.8302771491378864,1.3643270231315188
济宁市,1.0710199194109369,15690.80559739895,16741.791592719597,5572.25,50095.5,4157.47215,814.7098043599776,36.864000000000004,3084.98965,三线及以下,东部,山东省,0.7413085761451405,0.8595729036714617,18231.904191174803,0,绿色(适度),1.053979602491032,1.2336685344783465
桂林市,1.069131356607254,9787.012251070511,10427.428848432723,5842.25,40272.5,1998.8942000000002,483.8820036934442,36.864000000000004,1984.47315,三线及以下,西部,广西壮族自治区,0.9915019633585422,1.332573367762645,7331.1016866404025,1,黄色(轻度过度),0.8078725437107692,2.0615442894346936
十堰市,1.0680244730660158,5554.595321009979,5887.187842677551,4980.0,40257.0,1364.635,320.6690670553936,36.864000000000004,1274.65895,三线及以下,中部,湖北省,0.9344516095951911,1.1520611100686504,4816.102323029266,1,黄色(轻度过度),0.7297471532869866,1.319139739313082
荆州市,1.0590747636446305,8482.868939796415,8933.763234957914,4606.75,29090.0,1658.625,525.8672252964427,36.864000000000004,1927.7808,三线及以下,中部,湖北省,1.1624076361169164,1.770446643168491,4784.211439400628,2,橙色(中度过度),0.8260935065808687,1.8652316975388714
曲靖市,1.0561284596900802,7480.583541314089,7847.128319104705,3796.5,28155.5,1712.68185,560.5604555638537,36.864000000000004,1499.95845,三线及以下,西部,云南省,0.8706941114321989,1.5398850439324772,4848.939389287674,1,黄色(轻度过度),0.8985874157279687,1.3299763136760738
沧州市,1.0483476713149957,15968.654771916394,16765.236672581636,6274.5,46122.0,3432.6564,723.6497448979592,36.864000000000004,3292.1649500000003,三线及以下,东部,河北省,0.9582967215052041,1.1323293609118605,14078.799129599454,1,黄色(轻度过度),1.1492904980045673,1.6953043416519706
佳木斯市,1.0428422165772278,2907.3819971795183,3017.420021049891,3690.5,35973.5,827.6004,221.78579175704988,36.864000000000004,561.1197500000001,三线及以下,东北,黑龙江省,0.6776157059262196,1.0841798439318007,2677.6632629230585,1,黄色(轻度过度),0.8302990060432623,1.8480072946788302
南昌市,1.0428371971233463,20585.165328526848,21410.61241703792,9561.0,78738.5,4177.50335,607.0221933085502,36.864000000000004,4270.1674,二线,中部,江西省,1.021278249019648,0.7789358079565205,26395.002593254758,0,绿色(适度),0.8237929789934003,1.0167553802782716
临沂市,1.0380776902214652,16805.683105108255,17396.74075004788,4513.0,37729.5,3894.96,1044.892982015893,36.864000000000004,3411.25515,三线及以下,东部,山东省,0.8751460290414803,1.1510011931929758,14579.34456505214,1,黄色(轻度过度),1.1596521184190285,1.5060120289531533
阳江市,1.0358732928963201,3722.8221808145117,3850.5627546913906,4110.75,50162.5,1260.3820500000002,254.13794701986757,36.864000000000004,597.52115,三线及以下,东部,广东省,0.4747228561827935,0.7079444092300562,5256.146586066549,0,绿色(适度),1.1071147767904592,1.023881028953345
佛山市,1.0349531640904044,18665.519932633524,19371.861130168887,6594.75,112095.0,8316.9594,794.8142222222222,36.864000000000004,3273.7805,二线,东部,广东省,0.39310573997592485,0.28629529348744565,65200.30570218597,0,绿色(适度),1.5826066258639204,0.3632872940708842
永州市,1.034101870581459,6843.838098687968,7047.541044576075,3601.25,27483.0,1491.9917,530.5304143862393,36.864000000000004,1505.15185,三线及以下,中部,湖南省,1.0095246386496695,1.5996038275657893,4277.16995874007,1,黄色(轻度过度),0.9810854190176812,1.9146734377230312
赤峰市,1.0280486273266838,8696.803648298272,8932.242893368228,5919.5,44102.5,1897.27705,409.14061269146606,36.864000000000004,1368.9447,三线及以下,西部,内蒙古自治区,0.7208222630153662,1.2027270351022536,7224.538361539583,1,黄色(轻度过度),1.176115432431511,1.8627889317645117
南阳市,1.0262137011599286,15297.267188244827,15620.457338234817,4516.25,29831.5,2990.89045,937.9603238866398,36.864000000000004,3153.343,三线及以下,中部,河南省,1.0527689239220237,1.6730923975428857,9133.22542428494,2,橙色(中度过度),1.0985271687153997,1.9899356421347076
信阳市,1.019304899785913,11548.352695393736,11771.29248687069,5059.5,31733.0,2037.801,621.9451152579583,37.408,2217.7021,三线及以下,中部,河南省,1.088281976503103,1.782889529330463,6477.323751926764,2,橙色(中度过度),0.872203846902237,2.0005859898185405
锦州市,1.0179404416622848,5164.3385873233565,5257.194565408606,5076.0,38449.5,1180.0715500000001,280.9487091222031,36.864000000000004,580.96095,三线及以下,东北,辽宁省,0.4784863926708092,1.3607132144451777,3963.086041741259,1,黄色(轻度过度),0.9137664449130412,1.8316648946716667
重庆市,1.0144796608976954,78921.8822996502,80194.28292878879,6835.5,55111.5,16728.93,3177.450235690236,36.864000000000004,16306.866849999999,新一线,西部,重庆市,0.974941853284438,0.9032444862814939,87455.71911746662,0,绿色(适度),1.0225518321726637,1.0329276675821226
南通市,1.0090244769286287,24363.456625637373,24514.731911161005,8477.75,88469.0,6458.29775,784.1297685185186,36.864000000000004,4593.98875,三线及以下,东部,江苏省,0.7113496791327061,0.5632195544792453,43292.297992427666,0,绿色(适度),0.977609494440225,0.5944172862652645
益阳市,0.9994337878478794,5684.623419772095,5656.3793105017085,3864.25,32274.0,1423.79605,396.8543803418803,36.864000000000004,1269.7406,三线及以下,中部,湖南省,0.892346277123345,1.3285955729803285,4275.895367863835,1,黄色(轻度过度),0.8966949979402552,1.6119044748557676
龙岩市,0.9927329343759528,8504.491976795905,8380.79227598211,8479.0,69608.5,1817.06025,268.0043149606299,36.864000000000004,2044.05315,三线及以下,东部,福建省,1.1235978628031853,0.8894513834257871,9539.830757157659,0,绿色(适度),0.7660130829950254,1.0317425058295047
徐州市,0.9875739268074961,22617.628153846184,22239.331158720466,6665.5,64178.0,5564.2002,904.8086663456909,36.864000000000004,4531.72445,二线,东部,江苏省,0.8139163327662338,0.7558962940608833,29911.823577164316,0,绿色(适度),0.9428826076710913,0.9462551594492322
清远市,0.985443870413375,5488.809277618632,5412.318741355278,3901.25,34764.0,1332.7837,376.00497772828504,36.864000000000004,620.79105,三线及以下,东部,广东省,0.466572772580807,1.2556435748522141,4388.66356065025,1,黄色(轻度过度),1.4825223444290512,1.1801363007917482
晋中市,0.9806487660860781,6397.901241987675,6240.5283342619705,5071.0,32040.0,1068.6098000000002,333.7926567164179,36.864000000000004,1344.1446,三线及以下,中部,山西省,1.257777216386271,1.9113746481717595,3341.292576953506,2,橙色(中度过度),0.840445888550701,1.9939062412300443
淮南市,0.9741169289073445,4860.308514354213,4715.842008584788,4268.5,27194.0,932.4608499999999,299.659628681178,36.864000000000004,937.33835,三线及以下,中部,安徽省,1.0057340642576604,2.0064932525715653,2420.124271254219,2,橙色(中度过度),0.8688221493125372,2.0398262043251316
承德市,0.9739640825102647,8103.233205613945,7885.3716540026235,6352.25,39623.0,1398.65095,336.4727690288714,36.864000000000004,1563.7327,三线及以下,东部,河北省,1.1178837778426434,1.6474434449054196,4912.496872065554,2,橙色(中度过度),0.9933902772406743,2.3244471671608804
运城市,0.9699425315335377,6971.247494086261,6730.132961367868,3775.0,22705.0,1198.18145,483.5953261927946,36.864000000000004,1427.19585,三线及以下,中部,山西省,1.1906678494754042,2.3955760553160994,2905.066021681762,2,橙色(中度过度),0.8378226901224819,2.391730608178496
蚌埠市,0.9652578447224898,6491.427108214122,6198.674488005176,5208.75,40061.0,1319.4389,322.8919793014231,36.864000000000004,1347.90075,三线及以下,中部,安徽省,1.0119868705074477,1.3692919333023026,4732.255873816379,1,黄色(轻度过度),0.7684703293833254,1.6385998316769939
巴中市,0.9640183301901722,4675.300108616235,4507.075003846154,4315.5,16415.0,544.6605,279.18956043956047,37.408,1185.2485,三线及以下,西部,四川省,2.1761234750821843,4.719083883438124,990.7219757259347,3,红色(严重过度),0.6202949386730614,5.523203860541446
泰安市,0.9614886398529052,14357.045142281655,13758.035766329107,6851.75,57758.5,3237.59,544.5018213660246,36.864000000000004,2758.92875,三线及以下,东部,山东省,0.8516016705185522,0.9454107738415134,15163.451023457257,0,绿色(适度),1.013390563087962,1.7523600502124463
宿迁市,0.9595137136999548,9541.837299880444,9118.486444905495,4974.75,46082.0,2238.6549999999997,497.0090617075233,36.864000000000004,1949.27495,三线及以下,东部,江苏省,0.8704563523593062,1.0332648258125356,9238.312868143741,1,黄色(轻度过度),1.037572138931925,1.1092571681581929
衡阳市,0.9564038789341999,9284.069506337146,8828.410906194687,3568.5,37279.0,2727.2953500000003,670.8288748419723,36.864000000000004,2204.0548,三线及以下,中部,湖南省,0.8085443298919857,0.9883439769408744,9379.646277631437,1,黄色(轻度过度),0.8543215772958775,1.275817193601865
乐山市,0.9528966618351424,5207.5969819258025,4939.044106172051,4169.0,41541.5,1353.9087,321.3452510760402,36.864000000000004,1007.063,三线及以下,西部,四川省,0.7432988765641149,1.0439411115662427,4985.090338468442,1,黄色(轻度过度),0.7691542901471581,1.1087834913101942
扬州市,0.9524107959496358,15254.925925164607,14457.287364570824,8467.25,94399.0,4233.110000000001,463.083300330033,36.864000000000004,3072.7522,三线及以下,东部,江苏省,0.7251720058718772,0.5417757048955321,28170.061489773812,0,绿色(适度),0.8734495139707809,0.608575270154048
嘉兴市,0.9523183502237309,15470.95671570929,14822.936322072173,7778.0,80409.0,3689.9586,515.6259239130435,36.864000000000004,2651.98675,二线,东部,浙江省,0.7185206555664883,0.6673431508578818,23212.274127689452,0,绿色(适度),1.0210724214756552,0.7012112864681644
长治市,0.9433030821040764,7084.308422132702,6645.42665397349,5695.0,36046.0,1232.9095,316.5247422680412,36.864000000000004,1477.96825,三线及以下,中部,山西省,1.198976778857378,1.7728295106995744,3989.6796029168195,2,橙色(中度过度),0.8126925693141465,1.6154248294450608
忻州市,0.9373743488471825,5198.305651453216,4828.825225187451,4851.75,22239.0,698.68565,270.10764705882355,36.864000000000004,1143.6466,三线及以下,中部,山西省,1.6370170324170075,3.3197605668686654,1562.7233784576567,3,红色(严重过度),0.6282223554351433,3.0046078731687147
盐城市,0.9367057752069015,17715.492686877653,16503.178339515325,6534.0,60788.5,4394.29,685.0517723076923,36.864000000000004,3627.8617,三线及以下,东部,江苏省,0.8245962484021025,0.8305881369847496,21309.530926935404,0,绿色(适度),0.8745082096713753,0.9246454541891644
宜春市,0.9297748393843128,8277.444031822066,7696.1591952,4106.5,32269.0,1781.952,501.0,37.408,1821.427,三线及以下,中部,江西省,1.0221526730237402,1.514397597156808,5465.832782198333,1,黄色(轻度过度),0.9647091960516397,1.4195452272652325
襄阳市,0.9256370595154186,12373.280654593482,11425.148229676262,5842.75,62991.0,3538.315,529.8343925233645,36.864000000000004,3055.2122,三线及以下,中部,湖北省,0.8634832534928,0.714656265539677,17274.771687579065,0,绿色(适度),0.7778143608321901,0.902811115055348
连云港市,0.9205443251389993,11423.611062419466,10493.808247674602,6198.0,50701.5,2268.56,458.9480787253983,36.864000000000004,2231.2557,三线及以下,东部,江苏省,0.9825522210452847,1.1492369599061942,9941.769391106818,1,黄色(轻度过度),0.8683672868509725,1.216278113243942
新乡市,0.9143060608425906,11349.758961817224,10390.094407512794,4666.0,36072.5,2070.9996,603.1782582582583,36.864000000000004,1967.0363,三线及以下,中部,河南省,0.9509514198744322,1.5275100445299918,7445.593148253509,1,黄色(轻度过度),0.8970695043205558,1.6943652065122425
柳州市,0.9112050062421566,10722.432471510476,9732.782613709835,6536.5,60862.0,2387.7782500000003,403.70407079646014,36.864000000000004,2194.57965,三线及以下,西部,广西壮族自治区,0.9181163040553159,0.9118092985657895,11743.400238644419,0,绿色(适度),0.7591806553772498,1.2895727384657767
岳阳市,0.9071722448318172,10896.876736165465,9885.344130402827,5187.0,54832.0,3100.872,509.4611307420495,37.408,2184.4198,三线及以下,中部,湖南省,0.7044533924650873,0.8074403284175514,13495.581472282327,0,绿色(适度),0.7925063218746901,0.9360530918446202
阜新市,0.903360723801178,2680.29205155615,2421.270567692308,3777.5,22956.0,407.8179,171.34615384615384,37.408,88.9792,三线及以下,东北,辽宁省,0.2181836550087674,2.7650891220900733,969.332970190188,2,橙色(中度过度),0.8763919969064806,2.327447412277032
钦州市,0.8949377214742682,4419.263232211168,3938.4160819546005,3321.25,31860.0,1023.2354,321.5485065710872,36.864000000000004,880.4943499999999,三线及以下,西部,广西壮族自治区,0.8603050565757275,1.3925895736921907,3192.9056305959,1,黄色(轻度过度),0.7319022815898564,1.4880874227378462
晋城市,0.8799985635320404,5620.731113375834,4925.309849107027,6163.0,45132.5,1044.7908,216.75081081081083,36.864000000000004,1150.25665,三线及以下,中部,山西省,1.100964885118228,1.4535821798637736,3863.7277850524706,1,黄色(轻度过度),0.7065953197931677,1.3878497567982178
许昌市,0.8745840607513463,9563.388542885843,8322.775011537657,5198.5,52342.0,2274.43475,434.05201171875,36.864000000000004,2097.4341999999997,三线及以下,中部,河南省,0.9207555729072556,0.9544624589543399,10006.554348886188,0,绿色(适度),0.6436546635524595,1.1852252256316635
娄底市,0.8743367141398246,5017.823354396207,4366.034386897896,3098.25,34751.0,1345.9009500000002,382.02447397563674,36.864000000000004,1154.15425,三线及以下,中部,湖南省,0.8575550891350305,1.1266078394080186,4445.9935729114295,1,黄色(轻度过度),0.9414921473610438,1.5679442177925782
黄冈市,0.8706406356865111,9076.732242146709,7855.5202037475865,3609.75,26317.5,1657.705,590.2475598086124,36.864000000000004,2000.025,三线及以下,中部,湖北省,1.2075250632445704,1.9967526774228777,4540.334027533599,2,橙色(中度过度),0.813045466009996,2.3027214634426376
池州市,0.8671016529839655,3206.103780634313,2766.375129895728,5589.5,39466.5,566.88,134.25306501547988,36.864000000000004,626.56205,三线及以下,中部,安徽省,1.1051743783141896,1.7165877453706124,1866.3846434050802,2,橙色(中度过度),0.8155300084584762,1.6687999206397428
拉萨市,0.8656510668452141,2385.0838730181013,2070.663418909474,6858.75,62013.5,400.84000000000003,81.68078947368421,36.864000000000004,541.0931,三线及以下,西部,西藏自治区,1.3485974664718667,1.1716484825562246,2034.3328956640103,1,黄色(轻度过度),0.8410212072230268,1.5171453143817113
德州市,0.8613578982801773,12606.436993628744,10814.326248877054,5293.5,49459.0,2841.965,554.0849121338913,36.864000000000004,2387.84445,三线及以下,东部,山东省,0.8393802344345759,1.0515047168720943,11974.817564221377,1,黄色(轻度过度),0.9281054084427919,1.4481480621205172
德阳市,0.8544125836689642,5632.464085293017,4792.50395938719,3675.5,47768.0,1678.7591,353.6843660130719,36.864000000000004,1027.09695,三线及以下,西部,四川省,0.6111145055472245,0.817020825390607,6896.4658417942455,0,绿色(适度),0.8726595295708581,0.8514775264670403
丹东市,0.8531642743138326,5344.011811558672,4559.386237227706,5505.0,36036.5,868.0679,224.67683982683985,36.864000000000004,431.82915,三线及以下,东北,辽宁省,0.4826949333103634,2.010823920354562,2787.971495081489,2,橙色(中度过度),0.9250768168083722,2.551715314131254
长春市,0.8526656430792253,25020.3270821373,21258.314616329517,6776.0,76379.0,5758.22725,850.9930323785804,36.864000000000004,4493.2576,二线,东北,吉林省,0.7804042400226464,0.693463256842879,36084.20835617659,0,绿色(适度),0.8117155503443145,1.1016923756825485
眉山市,0.8524673698518168,4952.1788835156985,4192.153978958712,3753.0,35803.0,1073.54745,303.0034553440703,36.864000000000004,973.3871999999999,三线及以下,西部,四川省,0.902086494084827,1.3677160738063399,3615.6853982533694,1,黄色(轻度过度),0.788975720089754,1.6894919770025345
九江市,0.8431570642325272,10368.59414145719,8687.777908511174,5173.5,41421.5,1999.4065,455.4263610315186,36.864000000000004,2274.2507,三线及以下,中部,江西省,1.1363883441088112,1.4141156602098062,7326.3606836241,1,黄色(轻度过度),0.6460440366862628,1.3543678240560493
中卫市,0.8382954367508517,2095.9847298950563,1757.054434570492,4426.0,29549.0,339.1289,106.12295081967213,37.408,362.2399,三线及以下,西部,宁夏回族自治区,1.068148128926789,2.309698664489594,907.4710749587045,2,橙色(中度过度),0.5967415857312863,2.3234705621543177
孝感市,0.8244835491640573,7950.438353711728,6516.771881620099,4145.0,31080.0,1516.9450000000002,426.3834347399411,36.864000000000004,1830.8907,三线及以下,中部,湖北省,1.2070520302140033,1.8078110193379984,4388.874751896551,2,橙色(中度过度),0.6278514048325786,1.8527674994653742
榆林市,0.8203943080261882,9772.10118892095,8016.976192846693,5958.0,81764.0,2773.054,359.70428015564204,37.408,1257.9817,三线及以下,西部,陕西省,0.4536448623070448,0.5807967833004107,16825.336279223913,0,绿色(适度),0.7773365033127754,0.42691209270594893
